"","year","budget","company","country","director","genre","gross","name","rating","released","runtime","score","star","votes","writer","Factor","Dollar","Equivalent","Newbudget","Newgross"
"4742",2007,0,"Becker Films","UK","Anton Corbijn","Biography",871577,"Control","R","2008-04-04",122,7.7,"Sam Riley",54367,"Deborah Curtis",1.2,"$2,018.00 ","$2,414.32 ",0,1045892.4
"4743",2007,5e+06,"American Zoetrope","USA","Francis Ford Coppola","Drama",244397,"Youth Without Youth","R","2007-10-26",124,6.3,"Tim Roth",11873,"Mircea Eliade",1.2,"$2,018.00 ","$2,414.32 ",6e+06,293276.4
"4744",2007,0,"Pathé Renn Productions","France","Julian Schnabel","Biography",5990075,"The Diving Bell and the Butterfly","PG-13","2008-02-01",112,8,"Mathieu Amalric",94015,"Ronald Harwood",1.2,"$2,018.00 ","$2,414.32 ",0,7188090
"4745",2007,1e+08,"Columbia Pictures","USA","Ash Brannon","Animation",58867694,"Surf's Up","PG","2007-06-08",85,6.7,"Shia LaBeouf",57904,"Don Rhymer",1.2,"$2,018.00 ","$2,414.32 ",1.2e+08,70641232.8
"4746",2007,2.5e+07,"Lionsgate","USA","Philip G. Atwell","Action",22466994,"War","R","2007-08-24",103,6.3,"Jet Li",76529,"Lee Anthony Smith",1.2,"$2,018.00 ","$2,414.32 ",3e+07,26960392.8
"4747",2007,7e+07,"Warner Bros.","USA","Neil Jordan","Crime",36793804,"The Brave One","R","2007-09-14",122,6.8,"Jodie Foster",52932,"Roderick Taylor",1.2,"$2,018.00 ","$2,414.32 ",8.4e+07,44152564.8
"4748",2007,2e+07,"The Weinstein Company","USA","Shari Springer Berman","Comedy",25925170,"The Nanny Diaries","PG-13","2007-08-24",106,6.2,"Scarlett Johansson",51024,"Emma McLaughlin",1.2,"$2,018.00 ","$2,414.32 ",2.4e+07,31110204
"4749",2007,3e+07,"Hollywood Pictures","USA","David S. Goyer","Crime",20568319,"The Invisible","PG-13","2007-04-27",102,6.3,"Justin Chatwin",32253,"Mick Davis",1.2,"$2,018.00 ","$2,414.32 ",3.6e+07,24681982.8
"4750",2007,3.4e+07,"Imagi Animation Studios","Hong Kong","Kevin Munroe","Animation",54149098,"TMNT: Las Tortugas Ninja","PG","2007-03-23",87,6.3,"Patrick Stewart",55759,"Kevin Munroe",1.2,"$2,018.00 ","$2,414.32 ",40800000,64978917.6
"4751",2007,0,"Universal Pictures","USA","Billy Ray","Biography",33231264,"Breach","PG-13","2007-02-16",110,7,"Chris Cooper",53763,"Adam Mazer",1.2,"$2,018.00 ","$2,414.32 ",0,39877516.8
"4752",2007,1.2e+07,"360 Pictures","USA","Chris Sivertson","Mystery",7498716,"I Know Who Killed Me","R","2007-07-27",100,3.6,"Lindsay Lohan",23832,"Jeff Hammond",1.2,"$2,018.00 ","$2,414.32 ",14400000,8998459.2
"4753",2007,4600000,"Celluloid Dreams","France","Tom Kalin","Drama",434417,"Savage Grace","NOT RATED","2008-01-25",97,5.9,"Julianne Moore",9518,"Howard A. Rodman",1.2,"$2,018.00 ","$2,414.32 ",5520000,521300.4
"4754",2007,2e+07,"Twentieth Century Fox Film Corporation","USA","Marcus Nispel","Action",10232081,"Pathfinder","R","2007-04-13",99,5.4,"Karl Urban",38839,"Laeta Kalogridis",1.2,"$2,018.00 ","$2,414.32 ",2.4e+07,12278497.2
"4755",2007,2.2e+07,"New Line Cinema","USA","Craig Gillespie","Comedy",25628629,"Mr. Woodcock","PG-13","2007-09-14",100,5.2,"Billy Bob Thornton",32229,"Michael Carnes",1.2,"$2,018.00 ","$2,414.32 ",26400000,30754354.8
"4756",2007,2.7e+07,"New Line Cinema","USA","Menno Meyjes","Comedy",7486906,"Martian Child","PG","2007-11-02",106,6.8,"John Cusack",18187,"Seth Bass",1.2,"$2,018.00 ","$2,414.32 ",32400000,8984287.2
"4757",2007,2.8e+07,"Castle Rock Entertainment","USA","Scott Hicks","Comedy",43107979,"No Reservations","PG","2007-07-27",104,6.3,"Catherine Zeta-Jones",62276,"Carol Fuchs",1.2,"$2,018.00 ","$2,414.32 ",33600000,51729574.8
"4758",2007,0,"Lionsgate","USA","Scott Wiper","Action",3718,"The Condemned","R","2007-04-27",100,6.1,"Steve Austin",46635,"Scott Wiper",1.2,"$2,018.00 ","$2,414.32 ",0,4461.6
"4759",2007,16500000,"Morgan Creek Productions","USA","Joe Nussbaum","Comedy",11892415,"Sydney White","PG-13","2007-09-21",108,6.3,"Amanda Bynes",40178,"Chad Gomez Creasey",1.2,"$2,018.00 ","$2,414.32 ",19800000,14270898
"4760",2007,2e+07,"Warner Bros.","USA","Andrew Fleming","Comedy",25612520,"Nancy Drew","PG","2007-06-15",99,5.9,"Emma Roberts",16948,"Andrew Fleming",1.2,"$2,018.00 ","$2,414.32 ",2.4e+07,30735024
"4761",2007,6e+07,"Boll Kino Beteiligungs GmbH & Co. KG","Germany","Uwe Boll","Action",4535117,"In the Name of the King: A Dungeon Siege Tale","PG-13","2008-01-11",127,3.8,"Jason Statham",39999,"Doug Taylor",1.2,"$2,018.00 ","$2,414.32 ",7.2e+07,5442140.4
"4762",2007,4.5e+07,"New Line Cinema","USA","Mike Newell","Drama",4607608,"Love in the Time of Cholera","R","2007-11-16",139,6.4,"Javier Bardem",20111,"Ronald Harwood",1.2,"$2,018.00 ","$2,414.32 ",5.4e+07,5529129.6
"4763",2007,7300000,"2.4.7. Films","France","Vincent Paronnaud","Animation",4443403,"Persépolis","PG-13","2008-02-22",96,8.1,"Chiara Mastroianni",75802,"Marjane Satrapi",1.2,"$2,018.00 ","$2,414.32 ",8760000,5332083.6
"4764",2007,4e+07,"Warner Bros.","USA","Stephen Hopkins","Horror",25117498,"The Reaping","R","2007-04-05",99,5.7,"Hilary Swank",38837,"Carey Hayes",1.2,"$2,018.00 ","$2,414.32 ",4.8e+07,30140997.6
"4765",2007,0,"Warner Independent Pictures (WIP)","USA","Paul Haggis","Crime",6777741,"In the Valley of Elah","R","2007-09-28",121,7.2,"Tommy Lee Jones",62833,"Paul Haggis",1.2,"$2,018.00 ","$2,414.32 ",0,8133289.2
"4766",2007,1e+07,"Castle Rock Entertainment","USA","Jon Kasdan","Comedy",11043445,"In the Land of Women","PG-13","2007-04-20",97,6.5,"Adam Brody",28844,"Jon Kasdan",1.2,"$2,018.00 ","$2,414.32 ",1.2e+07,13252134
"4767",2007,1.5e+07,"Harpo Films","USA","Denzel Washington","Biography",30226144,"The Great Debaters","PG-13","2007-12-25",126,7.6,"Denzel Washington",50295,"Robert Eisele",1.2,"$2,018.00 ","$2,414.32 ",1.8e+07,36271372.8
"4768",2007,1e+07,"Block 2 Pictures","Hong Kong","Kar-Wai Wong","Drama",866778,"Noches púrpuras","PG-13","2008-04-04",95,6.7,"Norah Jones",46741,"Kar-Wai Wong",1.2,"$2,018.00 ","$2,414.32 ",1.2e+07,1040133.6
"4769",2007,0,"Peace Arch Entertainment Group","Canada","J.P. Schaefer","Biography",55704,"El asesino de John Lennon","R","2008-08-01",84,5.7,"Chuck Cooper",9163,"J.P. Schaefer",1.2,"$2,018.00 ","$2,414.32 ",0,66844.8
"4770",2007,5e+06,"Avenue Pictures","USA","Daniel Waters","Comedy",23563,"Sex and Death 101","R","2008-02-22",117,6,"Robert Wisdom",9860,"Daniel Waters",1.2,"$2,018.00 ","$2,414.32 ",6e+06,28275.6
"4771",2007,1.7e+07,"Captivity Productions","USA","Roland Joffé","Crime",2626800,"Captivity","R","2007-07-13",96,4.7,"Elisha Cuthbert",21178,"Larry Cohen",1.2,"$2,018.00 ","$2,414.32 ",20400000,3152160
"4772",2007,8e+06,"P2 Productions","USA","Franck Khalfoun","Crime",3992339,"P2","R","2007-11-09",98,5.9,"Rachel Nichols",27335,"Alexandre Aja",1.2,"$2,018.00 ","$2,414.32 ",9600000,4790806.8
"4773",2007,6.5e+07,"Mandate Pictures","USA","Zach Helm","Comedy",32061555,"Mr. Magorium's Wonder Emporium","G","2007-11-16",93,6.2,"Natalie Portman",37538,"Zach Helm",1.2,"$2,018.00 ","$2,414.32 ",7.8e+07,38473866
"4774",2007,2e+07,"Rhombus Media","Canada","François Girard","Drama",1103075,"Retrato de amor","R","2007-09-21",107,5.9,"Michael Pitt",9922,"Alessandro Baricco",1.2,"$2,018.00 ","$2,414.32 ",2.4e+07,1323690
"4775",2007,0,"Mockingbird Pictures","USA","Robin Swicord","Comedy",3573870,"The Jane Austen Book Club","PG-13","2007-10-05",106,6.8,"Kathy Baker",22821,"Robin Swicord",1.2,"$2,018.00 ","$2,414.32 ",0,4288644
"4776",2007,1.2e+07,"Lionsgate","Germany","Marco Kreuzpaintner","Crime",214202,"Crimen sin perdón","R","2008-04-18",120,7.4,"Kevin Kline",15474,"Jose Rivera",1.2,"$2,018.00 ","$2,414.32 ",14400000,257042.4
"4777",2007,0,"Beech Hill Films","UK","David Schwimmer","Comedy",5998971,"Run, Fatboy, Run","PG-13","2008-03-28",100,6.6,"Simon Pegg",60897,"Michael Ian Black",1.2,"$2,018.00 ","$2,414.32 ",0,7198765.2
"4778",2007,6e+06,"Blueprint Pictures","USA","Gregory Jacobs","Drama",20146,"Wind Chill","R","2007-08-03",91,5.9,"Emily Blunt",18857,"Joe Gangemi",1.2,"$2,018.00 ","$2,414.32 ",7200000,24175.2
"4779",2007,2e+06,"Artfire Films","USA","George A. Romero","Horror",958961,"Diary of the Dead","R","2008-02-22",95,5.7,"Michelle Morgan",42332,"George A. Romero",1.2,"$2,018.00 ","$2,414.32 ",2400000,1150753.2
"4780",2007,0,"Hammer & Tongs","UK","Garth Jennings","Action",1784769,"Son of Rambow","PG-13","2008-05-23",96,7,"Bill Milner",28319,"Garth Jennings",1.2,"$2,018.00 ","$2,414.32 ",0,2141722.8
"4781",2007,1.6e+07,"Screen Gems","USA","Danny Pang","Horror",35374833,"The Messengers","PG-13","2007-02-02",90,5.4,"Dylan McDermott",35022,"Mark Wheaton",1.2,"$2,018.00 ","$2,414.32 ",19200000,42449799.6
"4782",2007,3.5e+07,"Warner Bros.","USA","Ken Kwapis","Comedy",43799818,"License to Wed","PG-13","2007-07-03",91,5.3,"Mandy Moore",33769,"Kim Barker",1.2,"$2,018.00 ","$2,414.32 ",4.2e+07,52559781.6
"4783",2007,0,"New Zealand Film Commission","New Zealand","Taika Waititi","Comedy",221846,"Eagle vs Shark","R","2007-08-30",93,6.8,"Loren Taylor",18012,"Loren Taylor",1.2,"$2,018.00 ","$2,414.32 ",0,266215.2
"4784",2007,1.2e+07,"Metro-Goldwyn-Mayer (MGM)","USA","Jon Poll","Comedy",3950294,"Charlie Bartlett","R","2008-02-22",97,7,"Anton Yelchin",58595,"Gustin Nash",1.2,"$2,018.00 ","$2,414.32 ",14400000,4740352.8
"4785",2007,1.5e+07,"Haishang Films","USA","Ang Lee","Drama",4602512,"Lust, Caution","NC-17","2007-10-26",157,7.6,"Tony Chiu-Wai Leung",32328,"Eileen Chang",1.2,"$2,018.00 ","$2,414.32 ",1.8e+07,5523014.4
"4786",2007,0,"Sony Pictures Classics","UK","Kenneth Branagh","Drama",342835,"Sleuth","R","2008-01-25",88,6.5,"Michael Caine",27338,"Anthony Shaffer",1.2,"$2,018.00 ","$2,414.32 ",0,411402
"4787",2007,0,"Groundswell Productions","USA","Tom McCarthy","Drama",9422422,"The Visitor","PG-13","2008-05-23",104,7.7,"Richard Jenkins",38726,"Tom McCarthy",1.2,"$2,018.00 ","$2,414.32 ",0,11306906.4
"4788",2007,4e+07,"Revolution Studios","New Zealand","Jay Russell","Adventure",40412817,"Mi mascota es un monstruo","PG","2007-12-25",112,6.5,"Emily Watson",33637,"Robert Nelson Jacobs",1.2,"$2,018.00 ","$2,414.32 ",4.8e+07,48495380.4
"4789",2007,0,"Mobra Films","Romania","Cristian Mungiu","Drama",1185783,"4 Months, 3 Weeks and 2 Days","NOT RATED","2008-04-18",113,7.9,"Anamaria Marinca",48360,"Cristian Mungiu",1.2,"$2,018.00 ","$2,414.32 ",0,1422939.6
"4790",2007,1.6e+07,"Miramax","USA","Scott Frank","Crime",4600585,"The Lookout","R","2007-03-30",99,7.1,"Joseph Gordon-Levitt",52730,"Scott Frank",1.2,"$2,018.00 ","$2,414.32 ",19200000,5520702
"4791",2007,0,"Have No Fear Productions","USA","Frederik Du Chau","Action",43751706,"Underdog","PG","2007-08-03",100,4.8,"Peter Dinklage",16782,"Adam Rifkin",1.2,"$2,018.00 ","$2,414.32 ",0,52502047.2
"4792",2007,1.4e+07,"Rainforest Films","USA","Sylvain White","Drama",61356221,"Stomp the Yard","PG-13","2007-01-12",100,5.3,"Columbus Short",20221,"Robert Adetuyi",1.2,"$2,018.00 ","$2,414.32 ",16800000,73627465.2
"4793",2007,0,"Magnolia Filmproduktion","Austria","Stefan Ruzowitzky","Crime",5484715,"The Counterfeiters","R","2008-04-18",98,7.6,"Karl Markovics",38547,"Adolf Burger",1.2,"$2,018.00 ","$2,414.32 ",0,6581658
"4794",2007,0,"Boll Kino Beteiligungs GmbH & Co. KG","USA","Uwe Boll","Action",18005198,"Postal","R","2007-10-18",100,4.5,"Dave Foley",20748,"Uwe Boll",1.2,"$2,018.00 ","$2,414.32 ",0,21606237.6
"4795",2007,0,"Crossroads Films","USA","David Gordon Green","Drama",402820,"Snow Angels","R","2008-09-11",107,6.9,"Kate Beckinsale",11384,"David Gordon Green",1.2,"$2,018.00 ","$2,414.32 ",0,483384
"4796",2007,2e+07,"Morgan Creek Productions","USA","Garry Marshall","Comedy",18882880,"Georgia Rule","R","2007-05-11",100,5.9,"Jane Fonda",21482,"Mark Andrus",1.2,"$2,018.00 ","$2,414.32 ",2.4e+07,22659456
"4797",2007,1e+08,"Warner Bros.","USA","David Dobkin","Comedy",72006777,"Fred Claus","PG","2007-11-09",116,5.6,"Vince Vaughn",33861,"Dan Fogelman",1.2,"$2,018.00 ","$2,414.32 ",1.2e+08,86408132.4
"4798",2007,0,"Iberville Productions","USA","Woody Allen","Crime",971561,"Cassandra's Dream","PG-13","2008-01-18",108,6.7,"Colin Farrell",46067,"Woody Allen",1.2,"$2,018.00 ","$2,414.32 ",0,1165873.2
"4799",2007,1e+07,"Lions Gate Films","USA","Tyler Perry","Drama",31339647,"Daddy's Little Girls","PG-13","2007-02-14",100,5.5,"Gabrielle Union",6254,"Tyler Perry",1.2,"$2,018.00 ","$2,414.32 ",1.2e+07,37607576.4
"4800",2007,0,"Destination Films","USA","John August","Drama",62745,"The Nines","R","2007-11-30",100,6.4,"Ryan Reynolds",30052,"John August",1.2,"$2,018.00 ","$2,414.32 ",0,75294
"4801",2007,0,"New Line Cinema","USA","Robert Shaye","Drama",21471047,"The Last Mimzy","PG","2007-03-23",96,6.3,"Joely Richardson",19523,"Bruce Joel Rubin",1.2,"$2,018.00 ","$2,414.32 ",0,25765256.4
"4802",2007,0,"GreeneStreet Films","USA","Robert Benton","Drama",3504875,"Feast of Love","R","2007-09-28",97,6.7,"Morgan Freeman",14779,"Allison Burnett",1.2,"$2,018.00 ","$2,414.32 ",0,4205850
"4803",2007,0,"Fox Searchlight Pictures","USA","Tamara Jenkins","Comedy",6610326,"The Savages","R","2008-02-01",114,7.2,"Laura Linney",33132,"Tamara Jenkins",1.2,"$2,018.00 ","$2,414.32 ",0,7932391.2
"4804",2007,3800000,"A-Team","Japan","Takashi Miike","Action",48034,"Sukiyaki Western Django","R","2007-09-15",121,6.3,"Hideaki Itô",13379,"Takashi Miike",1.2,"$2,018.00 ","$2,414.32 ",4560000,57640.8
"4805",2007,2.8e+07,"Revolution Studios","Canada","Steve Carr","Comedy",49631958,"Are We Done Yet?","PG","2007-04-04",92,4,"Ice Cube",16749,"Hank Nelken",1.2,"$2,018.00 ","$2,414.32 ",33600000,59558349.6
"4806",2007,0,"Hollywood Pictures","USA","Michael Katleman","Action",10597734,"Primeval","R","2007-01-12",93,4.7,"Dominic Purcell",11611,"John Brancato",1.2,"$2,018.00 ","$2,414.32 ",0,12717280.8
"4807",2007,1.6e+07,"DreamWorks","USA","Susanne Bier","Drama",3287315,"Things We Lost in the Fire","R","2007-10-19",118,7.2,"Halle Berry",25351,"Allan Loeb",1.2,"$2,018.00 ","$2,414.32 ",19200000,3944778
"4808",2007,2.5e+07,"Intermedia","USA","Richard Shepard","Adventure",969869,"The Hunting Party","R","2007-09-21",101,6.9,"Richard Gere",22857,"Richard Shepard",1.2,"$2,018.00 ","$2,414.32 ",3e+07,1163842.8
"4809",2007,2e+07,"CTB Film Company","Russia","Sergei Bodrov","Adventure",5701643,"Mongol: The Rise of Genghis Khan","R","2008-07-04",126,7.3,"Tadanobu Asano",39640,"Arif Aliev",1.2,"$2,018.00 ","$2,414.32 ",2.4e+07,6841971.6
"4810",2007,1.6e+07,"Paramount Vantage","USA","Michael Winterbottom","Biography",9176787,"A Mighty Heart","R","2007-06-22",108,6.7,"Angelina Jolie",24917,"John Orloff",1.2,"$2,018.00 ","$2,414.32 ",19200000,11012144.4
"4811",2007,2e+07,"Fox Atomic","USA","Tom Brady","Comedy",13349251,"The Comebacks","PG-13","2007-10-19",107,4.2,"David Koechner",10302,"Ed Yeager",1.2,"$2,018.00 ","$2,414.32 ",2.4e+07,16019101.2
"4812",2007,2e+07,"Magnolia Pictures","UK","Michael Radford","Crime",1200234,"Flawless","PG-13","2008-03-28",108,6.8,"Demi Moore",20482,"Edward Anderson",1.2,"$2,018.00 ","$2,414.32 ",2.4e+07,1440280.8
"4813",2007,0,"Historias Cinematograficas Cinemania","Argentina","Lucía Puenzo","Drama",46011,"XXY","UNRATED","2008-05-02",86,7.1,"Ricardo Darín",11279,"Lucía Puenzo",1.2,"$2,018.00 ","$2,414.32 ",0,55213.2
"4814",2007,0,"Indian Paintbrush","USA","Alan Ball","Drama",371446,"Towelhead","R","2008-09-26",116,7,"Summer Bishil",10669,"Alan Ball",1.2,"$2,018.00 ","$2,414.32 ",0,445735.2
"4815",2007,1.1e+07,"Focus Features","USA","Terry George","Crime",121994,"Reservation Road","R","2008-08-22",102,6.7,"Joaquin Phoenix",19672,"John Burnham Schwartz",1.2,"$2,018.00 ","$2,414.32 ",13200000,146392.8
"4816",2007,0,"Sidney Kimmel Entertainment","USA","Kasi Lemmons","Biography",4472823,"Talk to Me","R","2007-08-03",118,7.4,"Don Cheadle",8730,"Michael Genet",1.2,"$2,018.00 ","$2,414.32 ",0,5367387.6
"4817",2007,0,"Cuba Pictures","UK","John Crowley","Drama",106368,"Boy A","R","2008-09-04",102,7.7,"Andrew Garfield",34409,"Jonathan Trigell",1.2,"$2,018.00 ","$2,414.32 ",0,127641.6
"4818",2007,3750000,"Deerjen Films","USA","Deborah Kampmeier","Drama",128092,"Hounddog","R","2007-01-22",100,6.3,"Dakota Fanning",5408,"Deborah Kampmeier",1.2,"$2,018.00 ","$2,414.32 ",4500000,153710.4
"4819",2007,0,"Anonymous Content","USA","Gregg Araki","Comedy",9397,"Smiley Face","R","2008-01-16",85,5.8,"Anna Faris",14615,"Dylan Haggerty",1.2,"$2,018.00 ","$2,414.32 ",0,11276.4
"4820",2007,2600000,"Rifkin-Eberts","USA","Tony Giglio","Horror",50000,"Timber Falls","R","2008-05-23",100,5.3,"Josh Randall",5236,"Dan Kay",1.2,"$2,018.00 ","$2,414.32 ",3120000,60000
"4821",2007,1.5e+07,"Lions Gate Films","USA","Tyler Perry","Comedy",55184721,"Why Did I Get Married?","PG-13","2007-10-12",100,5.7,"Tyler Perry",10288,"Tyler Perry",1.2,"$2,018.00 ","$2,414.32 ",1.8e+07,66221665.2
"4822",2007,1.3e+07,"Facilitator Films","USA","Preston A. Whitmore II","Comedy",49121934,"This Christmas","PG-13","2007-11-21",100,6.2,"Regina King",7027,"Preston A. Whitmore II",1.2,"$2,018.00 ","$2,414.32 ",15600000,58946320.8
"4823",2007,1.5e+07,"Metro-Goldwyn-Mayer (MGM)","USA","Katja von Garnier","Drama",3525161,"Blood and Chocolate","PG-13","2007-01-26",100,5.5,"Agnes Bruckner",15964,"Ehren Kruger",1.2,"$2,018.00 ","$2,414.32 ",1.8e+07,4230193.2
"4824",2007,3500000,"Odyssey Entertainment","USA","Helen Hunt","Comedy",3735303,"Then She Found Me","R","2008-05-09",100,6,"Helen Hunt",8895,"Alice Arlen",1.2,"$2,018.00 ","$2,414.32 ",4200000,4482363.6
"4825",2007,8e+06,"Hyde Park Entertainment","Canada","Stuart Townsend","Action",223537,"Battle in Seattle","R","2008-05-07",99,6.7,"André Benjamin",13248,"Stuart Townsend",1.2,"$2,018.00 ","$2,414.32 ",9600000,268244.4
"4826",2007,4e+06,"Australian Film Finance Corporation (AFFC)","Australia","Rod Hardy","Drama",46474,"Un verano para toda la vida","PG-13","2007-11-02",105,6.6,"Daniel Radcliffe",10900,"Ronald Kinnoch",1.2,"$2,018.00 ","$2,414.32 ",4800000,55768.8
"4827",2007,3500000,"Medusa Film","Italy","Dario Argento","Horror",58669,"Mother of Tears","R","2010-02-10",102,5.1,"Asia Argento",7679,"Jace Anderson",1.2,"$2,018.00 ","$2,414.32 ",4200000,70402.8
"4828",2007,1e+07,"NALA Films","USA","Jieho Lee","Crime",25775,"The Air I Breathe","R","2008-10-17",95,6.9,"Brendan Fraser",32130,"Jieho Lee",1.2,"$2,018.00 ","$2,414.32 ",1.2e+07,30930
"4829",2007,0,"City Lights Pictures","USA","Talia Lugacy","Drama",13361,"Descent","R","2007-04-26",104,4.8,"Rosario Dawson",2682,"Brian Priest",1.2,"$2,018.00 ","$2,414.32 ",0,16033.2
"4830",2007,0,"Hart-Sharp Entertainment","USA","Lajos Koltai","Drama",12406646,"Evening","PG-13","2007-06-29",117,6.6,"Vanessa Redgrave",12115,"Susan Minot",1.2,"$2,018.00 ","$2,414.32 ",0,14887975.2
"4831",2007,3.5e+07,"Showbox Entertainment","South Korea","Hyung-rae Shim","Action",10977721,"Dragon Wars: D-War","PG-13","2007-09-14",107,3.6,"Jason Behr",22050,"Hyung-rae Shim",1.2,"$2,018.00 ","$2,414.32 ",4.2e+07,13173265.2
"4832",2007,6e+06,"B&W; Films","USA","Jeffrey Blitz","Comedy",712391,"Rocket Science","R","2007-09-28",101,6.7,"Reece Thompson",12086,"Jeffrey Blitz",1.2,"$2,018.00 ","$2,414.32 ",7200000,854869.2
"4833",2007,0,"Fox Searchlight Pictures","USA","Chris Rock","Comedy",12550605,"I Think I Love My Wife","R","2007-03-16",94,5.5,"Chris Rock",14233,"Chris Rock",1.2,"$2,018.00 ","$2,414.32 ",0,15060726
"4834",2007,0,"Creando Films","Mexico","Patricia Riggen","Adventure",12589108,"Under the Same Moon","PG-13","2008-04-04",106,7.4,"Eugenio Derbez",5838,"Ligiah Villalobos",1.2,"$2,018.00 ","$2,414.32 ",0,15106929.6
"4835",2007,2.6e+07,"Chicago Pictures","USA","Andy Cheng","Action",6877133,"Redline","PG-13","2007-04-13",100,4,"Nathan Phillips",8133,"Robert Foreman",1.2,"$2,018.00 ","$2,414.32 ",31200000,8252559.6
"4836",2007,4.5e+07,"Twentieth Century Fox Film Corporation","USA","David L. Cunningham","Adventure",8791738,"The Seeker: The Dark Is Rising","PG","2007-10-05",99,4.8,"Alexander Ludwig",13682,"John Hodge",1.2,"$2,018.00 ","$2,414.32 ",5.4e+07,10550085.6
"4837",2007,1e+07,"Twentieth Century Fox Film Corporation","USA","Robert Ben Garant","Comedy",20342161,"Reno 911!: Miami","R","2007-02-23",100,5.9,"Thomas Lennon",24543,"Robert Ben Garant",1.2,"$2,018.00 ","$2,414.32 ",1.2e+07,24410593.2
"4838",2007,0,"Capitol Films","Ireland","Paddy Breathnach","Comedy",1849,"Alucinaciones","UNRATED","2009-08-21",84,4.7,"Lindsey Haun",14453,"Pearse Elliott",1.2,"$2,018.00 ","$2,414.32 ",0,2218.8
"4839",2007,0,"Polaris Film Production & Finance","France","Julie Delpy","Comedy",4432981,"2 Days in Paris","R","2007-08-31",96,6.8,"Julie Delpy",27948,"Julie Delpy",1.2,"$2,018.00 ","$2,414.32 ",0,5319577.2
"4840",2007,5.5e+07,"Warner Bros.","USA","Curtis Hanson","Drama",5755286,"Lucky You","PG-13","2007-05-04",124,5.9,"Eric Bana",18870,"Eric Roth",1.2,"$2,018.00 ","$2,414.32 ",6.6e+07,6906343.2
"4841",2008,1.85e+08,"Warner Bros.","USA","Christopher Nolan","Action",534858444,"The Dark Knight","PG-13","2008-07-18",152,9,"Christian Bale",1839571,"Jonathan Nolan",1.15,"$2,100.36 ","$2,414.32 ",212750000,615087210.6
"4842",2008,3.7e+07,"Summit Entertainment","USA","Catherine Hardwicke","Drama",191465414,"Twilight","PG-13","2008-11-21",122,5.2,"Kristen Stewart",366772,"Melissa Rosenberg",1.15,"$2,100.36 ","$2,414.32 ",42550000,220185226.1
"4843",2008,8.5e+07,"Universal Pictures","USA","Guillermo del Toro","Action",75754670,"Hellboy II: The Golden Army","PG-13","2008-07-11",120,7,"Ron Perlman",221241,"Guillermo del Toro",1.15,"$2,100.36 ","$2,414.32 ",97750000,87117870.5
"4844",2008,2.5e+07,"Columbia Pictures","USA","Fred Wolf","Comedy",48237389,"The House Bunny","PG-13","2008-08-22",97,5.5,"Anna Faris",68405,"Karen McCullah",1.15,"$2,100.36 ","$2,414.32 ",28750000,55472997.35
