Index,Date,Year,Round,Region,wSeed,Winner,WConf,WScore,LSeed,Loser,LConf,LScore,OT
2075,17-Mar-17,2017,64,South,6,Cincinnati,Amer,75,11,Kansas St.,B12,61,
2076,17-Mar-17,2017,64,South,3,UCLA,P12,97,14,Kent St.,MAC,80,
2077,17-Mar-17,2017,64,East,7,South Carolina,SEC,93,10,Marquette,BE,73,
2078,17-Mar-17,2017,64,Midwest,9,Michigan St.,B10,78,8,Miami FL,ACC,58,
2079,17-Mar-17,2017,64,East,3,Baylor,B12,91,14,New Mexico St.,WAC,73,
2080,17-Mar-17,2017,64,South,2,Kentucky,SEC,79,15,Northern Kentucky,Horz,70,
2081,17-Mar-17,2017,64,Midwest,7,Michigan,B10,92,10,Oklahoma St.,B12,91,
2082,17-Mar-17,2017,64,South,8,Arkansas,SEC,77,9,Seton Hall,BE,71,
2083,17-Mar-17,2017,64,East,11,USC,P12,66,6,SMU,Amer,65,
2084,17-Mar-17,2017,64,South,1,North Carolina,ACC,103,16,Texas Southern,SWAC,64,
2085,17-Mar-17,2017,64,East,2,Duke,ACC,87,15,Troy,SB,65,
2086,17-Mar-17,2017,64,Midwest,1,Kansas,B12,100,16,UC Davis,BW,62,
2087,18-Mar-17,2017,32,West,11,Xavier,BE,91,3,Florida St.,ACC,66,
2088,18-Mar-17,2017,32,Midwest,4,Purdue,B10,80,5,Iowa St.,B12,76,
2089,18-Mar-17,2017,32,South,4,Butler,BE,74,12,Middle Tennessee,CUSA,65,
2090,18-Mar-17,2017,32,West,1,Gonzaga,WCC,79,8,Northwestern,B10,73,
2091,18-Mar-17,2017,32,West,4,West Virginia,B12,83,5,Notre Dame,ACC,71,
2092,18-Mar-17,2017,32,West,2,Arizona,P12,69,7,Saint Mary's,WCC,60,
2093,18-Mar-17,2017,32,East,8,Wisconsin,B10,65,1,Villanova,BE,62,
2094,18-Mar-17,2017,32,East,4,Florida,SEC,65,5,Virginia,ACC,39,
2095,19-Mar-17,2017,32,South,1,North Carolina,ACC,72,8,Arkansas,SEC,65,
2096,19-Mar-17,2017,32,South,3,UCLA,P12,79,6,Cincinnati,Amer,67,
2097,19-Mar-17,2017,32,East,7,South Carolina,SEC,88,2,Duke,ACC,81,
2098,19-Mar-17,2017,32,Midwest,7,Michigan,B10,73,2,Louisville,ACC,69,
2099,19-Mar-17,2017,32,Midwest,1,Kansas,B12,90,9,Michigan St.,B10,70,
2100,19-Mar-17,2017,32,Midwest,3,Oregon,P12,75,11,Rhode Island,A10,72,
2101,19-Mar-17,2017,32,East,3,Baylor,B12,82,11,USC,P12,78,
2102,19-Mar-17,2017,32,South,2,Kentucky,SEC,65,10,Wichita St.,MVC,62,
2103,23-Mar-17,2017,16,West,11,Xavier,BE,73,2,Arizona,P12,71,
2104,23-Mar-17,2017,16,Midwest,3,Oregon,P12,69,7,Michigan,B10,68,
2105,23-Mar-17,2017,16,Midwest,1,Kansas,B12,98,4,Purdue,B10,66,
2106,23-Mar-17,2017,16,West,1,Gonzaga,WCC,61,4,West Virginia,B12,58,
2107,24-Mar-17,2017,16,East,7,South Carolina,SEC,70,3,Baylor,B12,50,
2108,24-Mar-17,2017,16,South,1,North Carolina,ACC,92,4,Butler,BE,80,
2109,24-Mar-17,2017,16,South,2,Kentucky,SEC,86,3,UCLA,P12,75,
2110,24-Mar-17,2017,16,East,4,Florida,SEC,84,8,Wisconsin,B10,83,1 OT
2111,25-Mar-17,2017,8,Midwest,3,Oregon,P12,74,1,Kansas,B12,60,
2112,25-Mar-17,2017,8,West,1,Gonzaga,WCC,83,11,Xavier,BE,59,
2113,26-Mar-17,2017,8,East,7,South Carolina,SEC,77,4,Florida,SEC,70,
2114,26-Mar-17,2017,8,South,1,North Carolina,ACC,75,2,Kentucky,SEC,73,
2115,1-Apr-17,2017,4,,1,North Carolina,ACC,77,3,Oregon,P12,76,
2116,1-Apr-17,2017,4,,1,Gonzaga,WCC,77,7,South Carolina,SEC,73,
2117,3-Apr-17,2017,Champ,,1,North Carolina,ACC,71,1,Gonzaga,WCC,65,
